rule_id,rule_name,fiber_id,u_f_0_1,v_f_0_2,is_complement_AX2,diagonal,d0,d1,d2,is_constant_diagonal,is_standard_diagonal,H_access_exact,H_access_numeric,H_diag_exact,H_diag_numeric,assoc_count,lambda_assoc_over_729,step1_min_H_access_survivor,step2_min_H_diag_survivor,step3_min_assoc_survivor,global_min_assoc_survivor,is_PAB
g2,g2_transparent_c2,F02,0,2,False,"(1, 1, 1)",1,1,1,True,False,log2(3),1.584962500721156,0,0.0,429,0.588477366255144,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(1, 1, 2)",1,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,489,0.6707818930041153,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(1, 2, 0)",1,2,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(1, 2, 1)",1,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(1, 2, 2)",1,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,423,0.5802469135802469,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(2, 0, 0)",2,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(2, 0, 1)",2,0,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(2, 0, 2)",2,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,423,0.5802469135802469,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(2, 1, 0)",2,1,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,417,0.5720164609053497,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(2, 1, 1)",2,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,423,0.5802469135802469,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(2, 1, 2)",2,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,489,0.6707818930041153,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(2, 2, 0)",2,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(2, 2, 1)",2,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F02,0,2,False,"(2, 2, 2)",2,2,2,True,False,log2(3),1.584962500721156,0,0.0,429,0.588477366255144,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(0, 0, 0)",0,0,0,True,True,log2(3),1.584962500721156,0,0.0,429,0.588477366255144,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(0, 0, 1)",0,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,423,0.5802469135802469,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(0, 0, 2)",0,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,489,0.6707818930041153,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(0, 1, 0)",0,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,489,0.6707818930041153,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(0, 1, 1)",0,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,489,0.6707818930041153,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(0, 1, 2)",0,1,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,549,0.7530864197530864,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(0, 2, 0)",0,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,423,0.5802469135802469,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(0, 2, 1)",0,2,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,417,0.5720164609053497,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(0, 2, 2)",0,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,489,0.6707818930041153,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(1, 0, 0)",1,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(1, 0, 1)",1,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(1, 0, 2)",1,0,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,417,0.5720164609053497,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(1, 1, 0)",1,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,423,0.5802469135802469,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(1, 1, 1)",1,1,1,True,False,log2(3),1.584962500721156,0,0.0,429,0.588477366255144,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(1, 1, 2)",1,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,489,0.6707818930041153,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(1, 2, 0)",1,2,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(1, 2, 1)",1,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(1, 2, 2)",1,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,423,0.5802469135802469,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(2, 0, 0)",2,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(2, 0, 1)",2,0,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(2, 0, 2)",2,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,423,0.5802469135802469,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(2, 1, 0)",2,1,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,417,0.5720164609053497,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(2, 1, 1)",2,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,423,0.5802469135802469,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(2, 1, 2)",2,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,489,0.6707818930041153,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(2, 2, 0)",2,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(2, 2, 1)",2,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F10,1,0,False,"(2, 2, 2)",2,2,2,True,False,log2(3),1.584962500721156,0,0.0,429,0.588477366255144,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(0, 0, 0)",0,0,0,True,True,log2(3),1.584962500721156,0,0.0,408,0.5596707818930041,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(0, 0, 1)",0,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,405,0.5555555555555556,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(0, 0, 2)",0,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,465,0.6378600823045267,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(0, 1, 0)",0,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,462,0.6337448559670782,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(0, 1, 1)",0,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,465,0.6378600823045267,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(0, 1, 2)",0,1,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,522,0.7160493827160493,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(0, 2, 0)",0,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,396,0.5432098765432098,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(0, 2, 1)",0,2,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,396,0.5432098765432098,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(0, 2, 2)",0,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,462,0.6337448559670782,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(1, 0, 0)",1,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,333,0.4567901234567901,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(1, 0, 1)",1,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,339,0.46502057613168724,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(1, 0, 2)",1,0,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,396,0.5432098765432098,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(1, 1, 0)",1,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,396,0.5432098765432098,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(1, 1, 1)",1,1,1,True,False,log2(3),1.584962500721156,0,0.0,408,0.5596707818930041,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(1, 1, 2)",1,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,462,0.6337448559670782,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(1, 2, 0)",1,2,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,324,0.4444444444444444,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(1, 2, 1)",1,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,333,0.4567901234567901,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(1, 2, 2)",1,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,396,0.5432098765432098,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(2, 0, 0)",2,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,339,0.46502057613168724,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(2, 0, 1)",2,0,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,342,0.4691358024691358,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(2, 0, 2)",2,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,405,0.5555555555555556,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(2, 1, 0)",2,1,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,396,0.5432098765432098,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(2, 1, 1)",2,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,405,0.5555555555555556,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(2, 1, 2)",2,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,465,0.6378600823045267,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(2, 2, 0)",2,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,333,0.4567901234567901,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(2, 2, 1)",2,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,339,0.46502057613168724,False,False,False,False,False
g2,g2_transparent_c2,F11,1,1,False,"(2, 2, 2)",2,2,2,True,False,log2(3),1.584962500721156,0,0.0,408,0.5596707818930041,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(0, 0, 0)",0,0,0,True,True,log2(3),1.584962500721156,0,0.0,603,0.8271604938271605,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(0, 0, 1)",0,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,597,0.8189300411522634,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(0, 0, 2)",0,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,666,0.9135802469135802,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(0, 1, 0)",0,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,666,0.9135802469135802,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(0, 1, 1)",0,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,666,0.9135802469135802,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(0, 1, 2)",0,1,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,729,1.0,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(0, 2, 0)",0,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,597,0.8189300411522634,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(0, 2, 1)",0,2,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,591,0.8106995884773662,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(0, 2, 2)",0,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,666,0.9135802469135802,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(1, 0, 0)",1,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,522,0.7160493827160493,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(1, 0, 1)",1,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,522,0.7160493827160493,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(1, 0, 2)",1,0,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,591,0.8106995884773662,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(1, 1, 0)",1,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,597,0.8189300411522634,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(1, 1, 1)",1,1,1,True,False,log2(3),1.584962500721156,0,0.0,603,0.8271604938271605,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(1, 1, 2)",1,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,666,0.9135802469135802,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(1, 2, 0)",1,2,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,522,0.7160493827160493,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(1, 2, 1)",1,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,522,0.7160493827160493,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(1, 2, 2)",1,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,597,0.8189300411522634,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(2, 0, 0)",2,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,522,0.7160493827160493,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(2, 0, 1)",2,0,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,522,0.7160493827160493,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(2, 0, 2)",2,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,597,0.8189300411522634,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(2, 1, 0)",2,1,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,591,0.8106995884773662,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(2, 1, 1)",2,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,597,0.8189300411522634,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(2, 1, 2)",2,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,666,0.9135802469135802,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(2, 2, 0)",2,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,522,0.7160493827160493,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(2, 2, 1)",2,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,522,0.7160493827160493,False,False,False,False,False
g2,g2_transparent_c2,F12,1,2,False,"(2, 2, 2)",2,2,2,True,False,log2(3),1.584962500721156,0,0.0,603,0.8271604938271605,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(0, 0, 0)",0,0,0,True,True,log2(3),1.584962500721156,0,0.0,246,0.3374485596707819,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(0, 0, 1)",0,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,243,0.3333333333333333,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(0, 0, 2)",0,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,303,0.4156378600823045,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(0, 1, 0)",0,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,300,0.411522633744856,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(0, 1, 1)",0,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,303,0.4156378600823045,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(0, 1, 2)",0,1,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,360,0.49382716049382713,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(0, 2, 0)",0,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,234,0.32098765432098764,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(0, 2, 1)",0,2,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,234,0.32098765432098764,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(0, 2, 2)",0,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,300,0.411522633744856,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(1, 0, 0)",1,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,171,0.2345679012345679,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(1, 0, 1)",1,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,177,0.24279835390946503,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(1, 0, 2)",1,0,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,234,0.32098765432098764,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(1, 1, 0)",1,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,234,0.32098765432098764,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(1, 1, 1)",1,1,1,True,False,log2(3),1.584962500721156,0,0.0,246,0.3374485596707819,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(1, 1, 2)",1,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,300,0.411522633744856,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(1, 2, 0)",1,2,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,162,0.2222222222222222,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(1, 2, 1)",1,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,171,0.2345679012345679,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(1, 2, 2)",1,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,234,0.32098765432098764,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(2, 0, 0)",2,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,177,0.24279835390946503,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(2, 0, 1)",2,0,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,180,0.24691358024691357,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(2, 0, 2)",2,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,243,0.3333333333333333,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(2, 1, 0)",2,1,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,234,0.32098765432098764,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(2, 1, 1)",2,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,243,0.3333333333333333,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(2, 1, 2)",2,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,303,0.4156378600823045,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(2, 2, 0)",2,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,171,0.2345679012345679,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(2, 2, 1)",2,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,177,0.24279835390946503,False,False,False,False,False
g2,g2_transparent_c2,F20,2,0,False,"(2, 2, 2)",2,2,2,True,False,log2(3),1.584962500721156,0,0.0,246,0.3374485596707819,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(0, 0, 0)",0,0,0,True,True,log2(3),1.584962500721156,0,0.0,273,0.37448559670781895,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(0, 0, 1)",0,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,255,0.3497942386831276,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(0, 0, 2)",0,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,309,0.42386831275720166,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(0, 1, 0)",0,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,309,0.42386831275720166,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(0, 1, 1)",0,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,309,0.42386831275720166,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(0, 1, 2)",0,1,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,351,0.48148148148148145,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(0, 2, 0)",0,2,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,255,0.3497942386831276,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(0, 2, 1)",0,2,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,243,0.3333333333333333,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(0, 2, 2)",0,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,309,0.42386831275720166,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(1, 0, 0)",1,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,195,0.2674897119341564,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(1, 0, 1)",1,0,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,195,0.2674897119341564,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(1, 0, 2)",1,0,2,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,243,0.3333333333333333,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(1, 1, 0)",1,1,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,255,0.3497942386831276,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(1, 1, 1)",1,1,1,True,False,log2(3),1.584962500721156,0,0.0,273,0.37448559670781895,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(1, 1, 2)",1,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,309,0.42386831275720166,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(1, 2, 0)",1,2,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,189,0.25925925925925924,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(1, 2, 1)",1,2,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,195,0.2674897119341564,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(1, 2, 2)",1,2,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,255,0.3497942386831276,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(2, 0, 0)",2,0,0,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,195,0.2674897119341564,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(2, 0, 1)",2,0,1,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,189,0.25925925925925924,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(2, 0, 2)",2,0,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,255,0.3497942386831276,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(2, 1, 0)",2,1,0,False,False,log2(3),1.584962500721156,log2(3),1.584962500721156,243,0.3333333333333333,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(2, 1, 1)",2,1,1,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,255,0.3497942386831276,False,False,False,False,False
g2,g2_transparent_c2,F21,2,1,True,"(2, 1, 2)",2,1,2,False,False,log2(3),1.584962500721156,"H(2/3,1/3)",0.9182958340544896,309,0.42386831275720166,False,False,False,False,False
